sporing_trafikk,sporing,spordybde,asfalt,veibredde,posisjon
5.130974885228194,1.9000000000000004,7.6,A2,2.9,17448.0
5.401026194977045,2.0,7.9,A2,2.9,17467.9
5.130974885228194,1.9000000000000004,7.6,A2,2.9,17487.7
5.671077504725899,2.1000000000000005,7.8,A2,2.9,17507.5
5.130974885228194,1.9000000000000004,8.1,A2,2.9,17527.2
5.130974885228194,1.9000000000000004,8.1,A2,2.9,17547.1
5.401026194977045,2.0,7.9,A2,2.9,17566.9
5.401026194977045,2.0,8.0,A2,2.9,17586.7
5.9411288144747525,2.200000000000001,7.6,A2,2.9,17606.4
5.401026194977045,2.0,8.2,A2,2.9,17626.3
5.941128814474748,2.1999999999999993,7.9,A2,2.9,17646.1
7.021334053470158,2.5999999999999996,8.0,A2,2.9,17665.9
5.941128814474748,2.1999999999999993,8.3,A2,2.9,17685.7
6.211180124223604,2.3000000000000007,8.5,A2,2.9,17705.5
6.7512827437213065,2.5,8.1,A2,2.9,17725.4
5.130974885228194,1.9000000000000004,8.9,A2,2.9,17745.1
6.4812314339724555,2.4000000000000004,11.0,A2,2.9,17764.9
6.211180124223604,2.3000000000000007,7.5,A2,2.9,17784.7
5.941128814474748,2.1999999999999993,7.9,A2,2.9,17804.5
4.590872265730487,1.6999999999999993,8.5,A2,2.9,17824.4
8.101539292465569,3.0,8.7,A2,2.9,17844.2
6.7512827437213065,2.5,8.3,A2,2.9,17863.9
5.671077504725897,2.0999999999999996,8.0,A2,2.9,17883.8
5.401026194977045,2.0,8.6,A2,2.9,17903.6
5.671077504725897,2.0999999999999996,8.6,A2,2.9,17923.3
5.9411288144747525,2.200000000000001,8.6,A2,2.9,17943.1
6.7512827437213065,2.5,8.6,A2,2.9,17962.8
6.7512827437213065,2.5,8.9,A2,2.9,17982.7
6.7512827437213065,2.5,9.0,A2,2.9,18002.6
5.941128814474748,2.1999999999999993,9.4,A2,2.9,18022.4
7.561436672967865,2.8000000000000007,8.6,A2,2.9,18042.2
7.561436672967865,2.8000000000000007,9.2,A2,2.9,18062.0
7.021334053470163,2.6000000000000014,8.7,A2,2.9,18081.9
6.211180124223599,2.299999999999999,8.9,A2,2.9,18101.7
5.130974885228194,1.9000000000000004,8.9,A2,2.9,18121.5
4.590872265730491,1.700000000000001,9.1,A2,2.9,18141.3
6.211180124223599,2.299999999999999,8.9,A2,2.9,18161.0
5.130974885228194,1.9000000000000004,8.5,A2,2.9,18181.0
6.4812314339724555,2.4000000000000004,8.7,A2,2.9,18200.8
7.021334053470158,2.5999999999999996,8.9,A2,2.9,18220.7
5.941128814474748,2.1999999999999993,8.4,A2,2.9,18240.5
5.671077504725897,2.0999999999999996,7.9,A2,2.9,18260.4
6.7512827437213065,2.5,8.0,A2,2.9,18280.3
5.9411288144747525,2.200000000000001,8.1,A2,2.9,18300.1
6.211180124223602,2.3,7.7,A2,2.9,18319.9
6.481231433972453,2.3999999999999995,7.7,A2,2.9,18339.8
5.671077504725901,2.1000000000000014,8.2,A2,2.9,18359.5
6.211180124223604,2.3000000000000007,8.0,A2,2.9,18379.4
5.401026194977045,2.0,7.6,A2,2.9,18399.2
5.671077504725897,2.0999999999999996,6.5,A2,2.9,18419.0
4.860923575479343,1.8000000000000007,7.1,A2,2.9,18438.9
5.671077504725897,2.0999999999999996,7.0,A2,2.9,18458.8
5.401026194977045,2.0,7.4,A2,2.9,18478.7
5.130974885228194,1.9000000000000004,8.2,A2,2.9,18498.6
5.671077504725901,2.1000000000000014,8.2,A2,2.9,18518.5
7.561436672967865,2.8000000000000007,8.2,A2,2.9,18538.3
8.37159060221442,3.0999999999999996,8.5,A2,2.9,18592.9
5.401026194977045,2.0,9.0,A2,2.9,18612.7
5.130974885228194,1.9000000000000004,8.1,A2,2.9,18632.4
7.02133405347016,2.6000000000000005,7.8,A2,2.9,18652.2
7.021334053470163,2.6000000000000014,8.7,A2,2.9,18671.9
5.941128814474748,2.1999999999999993,8.3,A2,2.9,18691.8
7.561436672967865,2.8000000000000007,8.1,A2,2.9,18711.5
7.561436672967865,2.8000000000000007,8.6,A2,2.9,18731.3
7.021334053470163,2.6000000000000014,8.7,A2,2.9,18751.1
8.101539292465569,3.0,8.3,A2,2.95,18770.9
8.911693221712122,3.299999999999999,8.8,A2,2.95,18790.6
6.7512827437213065,2.5,9.3,A2,2.95,18810.5
7.021334053470163,2.6000000000000014,9.2,A2,2.95,18830.2
8.911693221712122,3.299999999999999,8.8,A2,2.95,18850.1
7.831487982716717,2.9000000000000004,9.1,A2,2.95,18869.8
5.671077504725897,2.0999999999999996,9.6,A2,2.95,18889.6
7.021334053470163,2.6000000000000014,9.2,A2,2.95,18909.5
6.211180124223599,2.299999999999999,8.4,A2,2.95,18929.2
7.021334053470158,2.5999999999999996,7.9,A2,2.95,18949.1
5.9411288144747525,2.200000000000001,8.2,A2,2.95,18968.8
6.7512827437213065,2.5,7.6,A2,2.95,18988.7
6.4812314339724555,2.4000000000000004,7.9,A2,2.95,19008.5
6.7512827437213065,2.5,8.0,A2,2.95,19028.2
6.211180124223604,2.3000000000000007,9.1,A2,2.95,19048.1
5.401026194977045,2.0,8.4,A2,2.95,19068.0
5.401026194977045,2.0,7.9,A2,2.95,19087.7
5.130974885228194,1.9000000000000004,7.5,A2,2.95,19107.5
5.401026194977048,2.000000000000001,7.3,A2,2.95,19127.3
5.9411288144747525,2.200000000000001,7.6,A2,2.95,19147.2
5.401026194977045,2.0,7.5,A2,2.95,19167.0
5.401026194977048,2.000000000000001,7.8,A2,2.95,19186.7
5.130974885228194,1.9000000000000004,7.1,A2,2.95,19206.6
5.130974885228194,1.9000000000000004,7.0,A2,2.95,19226.4
5.130974885228194,1.9000000000000004,6.9,A2,2.95,19246.5
5.401026194977045,2.0,6.6,A2,2.95,19266.3
5.401026194977043,1.9999999999999991,7.2,A2,2.9,19286.1
5.401026194977045,2.0,7.4,A2,2.9,19305.9
5.130974885228191,1.8999999999999995,7.8,A2,2.9,19325.7
5.941128814474748,2.1999999999999993,7.4,A2,2.9,19345.6
5.671077504725897,2.0999999999999996,8.0,A2,2.9,19365.3
5.9411288144747525,2.200000000000001,7.6,A2,2.9,19385.1
7.021334053470158,2.5999999999999996,8.1,A2,2.9,19405.0
7.021334053470158,2.5999999999999996,8.0,A2,2.9,19424.9
6.481231433972453,2.3999999999999995,7.8,A2,2.9,19444.7
5.941128814474748,2.1999999999999993,8.3,A2,2.9,19464.5
5.9411288144747525,2.200000000000001,8.1,A2,2.9,19484.3
5.671077504725901,2.1000000000000014,8.2,A2,2.9,19504.2
5.671077504725899,2.1000000000000005,7.3,A2,2.9,19524.0
5.401026194977048,2.000000000000001,6.8,A2,2.9,19543.9
5.671077504725897,2.0999999999999996,7.1,A2,2.9,19563.7
5.9411288144747525,2.200000000000001,7.6,A2,2.9,19583.5
5.941128814474748,2.1999999999999993,7.4,A2,2.9,19603.2
6.211180124223604,2.3000000000000007,8.2,A2,2.9,19623.2
5.671077504725897,2.0999999999999996,8.0,A2,2.9,19643.2
6.4812314339724555,2.4000000000000004,8.5,A2,2.9,19662.8
7.561436672967861,2.799999999999999,7.9,A2,2.9,19682.9
6.211180124223604,2.3000000000000007,7.6,A2,2.9,19702.6
4.3208209559816355,1.5999999999999996,6.9,A2,2.9,19722.5
5.130974885228194,1.9000000000000004,6.4,A2,2.9,19742.5
4.860923575479343,1.8000000000000007,6.1,A2,2.9,19762.4
4.320820955981638,1.6000000000000005,6.7,A2,3.0,19782.1
5.130974885228191,1.8999999999999995,6.7,A2,3.0,19801.9
15.392924655684578,5.699999999999999,10.0,A2,3.0,19821.8
12.692411558196055,4.699999999999999,9.5,A2,3.0,19841.7
5.401026194977045,2.0,6.6,A2,3.0,19861.5
5.401026194977045,2.0,6.9,A2,3.0,19881.4
4.3208209559816355,1.5999999999999996,7.1,A2,3.0,19901.0
4.590872265730487,1.6999999999999993,6.9,A2,3.0,19921.0
6.7512827437213065,2.5,7.1,A2,3.0,19940.8
7.831487982716717,2.9000000000000004,7.9,A2,3.0,19960.6
7.831487982716717,2.9000000000000004,8.6,A2,3.0,19980.2
8.641641911963276,3.200000000000001,8.7,A2,3.0,19999.9
8.37159060221442,3.0999999999999996,7.9,A2,3.0,20019.7
8.371590602214422,3.1000000000000005,7.2,A2,3.0,20039.4
4.590872265730487,1.6999999999999993,6.4,A2,3.0,20059.1
5.130974885228191,1.8999999999999995,6.2,A2,3.0,20079.1
5.671077504725897,2.0999999999999996,6.5,A2,3.0,20098.8
4.86092357547934,1.7999999999999998,7.8,A2,3.0,20118.7
6.211180124223599,2.299999999999999,7.9,A2,3.0,20138.5
6.481231433972453,2.3999999999999995,7.7,A2,3.0,20158.4
7.831487982716717,2.9000000000000004,9.0,A2,3.0,20178.0
8.37159060221442,3.0999999999999996,8.4,A2,3.0,20197.9
7.831487982716714,2.8999999999999995,7.8,A2,3.0,20217.8
9.721847150958682,3.6000000000000005,7.7,A2,3.0,20237.5
7.021334053470158,2.5999999999999996,7.6,A2,3.0,20257.5
7.291385363219011,2.7,7.3,A2,2.9,20277.1
6.7512827437213065,2.5,6.9,A2,2.9,20296.9
6.7512827437213065,2.5,7.0,A2,2.9,20316.9
6.4812314339724555,2.4000000000000004,6.9,A2,2.9,20336.7
7.561436672967861,2.799999999999999,6.4,A2,2.9,20356.5
6.481231433972453,2.3999999999999995,6.3,A2,2.9,20376.3
5.671077504725899,2.1000000000000005,6.3,A2,2.9,20396.2
7.291385363219011,2.7,6.7,A2,2.9,20416.1
4.86092357547934,1.7999999999999998,6.8,A2,2.9,20435.9
4.590872265730487,1.6999999999999993,6.5,A2,2.9,20455.9
8.37159060221442,3.0999999999999996,6.5,A2,2.9,20475.6
7.2913853632190095,2.6999999999999993,7.4,A2,2.9,20495.5
6.211180124223604,2.3000000000000007,7.0,A2,2.9,20515.3
3.510667026735079,1.2999999999999998,7.8,A2,2.9,20534.9
8.101539292465569,3.0,7.6,A2,2.9,20554.7
5.671077504725897,2.0999999999999996,7.9,A2,2.9,20574.6
9.991898460707535,3.7,7.3,A2,2.9,20594.3
4.3208209559816355,1.5999999999999996,8.0,A2,2.9,20614.0
4.0507696462327845,1.5,9.8,A2,2.9,20633.8
15.392924655684583,5.700000000000001,7.6,A2,2.9,20653.7
7.831487982716717,2.9000000000000004,6.9,A2,2.9,20673.4
5.401026194977048,2.000000000000001,6.8,A2,2.9,20693.2
8.641641911963271,3.1999999999999993,7.9,A2,2.9,20712.9
8.371590602214422,3.1000000000000005,7.7,A2,2.9,20732.8
5.13097488522819,1.8999999999999986,9.3,A2,2.9,20752.6
11.612206319200645,4.299999999999999,8.3,A2,2.95,20772.1
7.831487982716714,2.8999999999999995,7.8,A2,2.95,20792.0
8.911693221712122,3.299999999999999,9.4,A2,2.95,20811.8
9.991898460707532,3.6999999999999993,9.4,A2,2.95,20831.5
11.612206319200649,4.300000000000001,9.7,A2,2.95,20851.3
12.962462867944911,4.800000000000001,10.1,A2,2.95,20871.2
8.641641911963271,3.1999999999999993,11.3,A2,2.95,20891.1
2.7005130974885225,1.0,8.9,A2,2.95,20910.9
7.021334053470158,2.5999999999999996,7.5,A2,2.95,20930.8
6.481231433972453,2.3999999999999995,6.3,A2,2.95,20950.7
6.211180124223604,2.3000000000000007,5.6,A2,2.95,20970.4
9.991898460707537,3.700000000000001,6.1,A2,2.95,20990.4
12.422360248447204,4.6,8.1,A2,2.95,21010.1
4.860923575479343,1.8000000000000007,9.6,A2,2.95,21029.9
8.37159060221442,3.0999999999999996,8.9,A2,2.95,21049.6
8.37159060221442,3.0999999999999996,7.6,A2,2.95,21069.2
6.7512827437213065,2.5,7.9,A2,2.95,21088.7
7.831487982716717,2.9000000000000004,7.0,A2,2.95,21108.4
11.612206319200649,4.300000000000001,8.0,A2,2.95,21128.0
10.532001080205236,3.8999999999999986,8.3,A2,2.95,21147.7
10.261949770456388,3.8000000000000007,9.1,A2,2.95,21167.5
12.152308938698352,4.5,11.7,A2,2.95,21187.3
13.772616797191464,5.1,11.9,A2,2.95,21207.1
6.7512827437213065,2.5,11.6,A2,2.95,21226.8
8.641641911963276,3.200000000000001,8.6,A2,2.95,21246.6
14.385964912280706,4.1000000000000005,7.8,A2,2.95,21266.4
7.7192982456140395,2.200000000000001,9.2,A2,2.95,21286.2
10.877192982456146,3.1000000000000014,8.7,A2,2.95,21305.8
13.684210526315791,3.9000000000000004,9.9,A2,2.95,21325.7
8.771929824561404,2.5,10.7,A2,2.95,21345.4
8.070175438596488,2.299999999999999,8.9,A2,2.95,21365.2
11.92982456140351,3.4000000000000004,8.1,A2,2.95,21384.9
11.57894736842105,3.299999999999999,9.8,A2,2.95,21404.7
9.47368421052632,2.700000000000001,8.7,A2,2.95,21424.5
11.92982456140351,3.4000000000000004,8.1,A2,2.95,21444.2
11.228070175438601,3.200000000000001,8.6,A2,2.95,21463.9
11.578947368421057,3.3000000000000007,7.6,A2,2.95,21483.6
11.228070175438598,3.2,7.7,A2,2.95,21503.2
11.578947368421057,3.3000000000000007,7.6,A2,2.95,21523.0
9.47368421052632,2.700000000000001,8.1,A2,2.95,21542.9
10.526315789473685,3.0,8.0,A2,2.95,21562.7
10.87719298245614,3.0999999999999996,8.1,A2,2.95,21582.4
11.578947368421057,3.3000000000000007,8.6,A2,2.95,21602.2
11.578947368421057,3.3000000000000007,8.5,A2,2.95,21621.9
8.771929824561404,2.5,8.0,A2,2.95,21641.7
10.526315789473685,3.0,7.4,A2,2.95,21661.5
8.421052631578949,2.4000000000000004,8.0,A2,2.95,21681.2
8.421052631578947,2.3999999999999995,7.3,A2,2.95,21701.1
10.526315789473681,2.999999999999999,7.2,A2,2.95,21720.8
9.12280701754386,2.5999999999999996,7.4,A2,2.95,21740.6
10.17543859649123,2.9000000000000004,7.6,A2,3.0,21760.4
8.421052631578947,2.3999999999999995,7.3,A2,3.0,21780.3
8.421052631578943,2.3999999999999986,8.3,A2,3.0,21800.2
8.070175438596491,2.3,7.7,A2,3.0,21820.0
11.228070175438594,3.1999999999999993,7.9,A2,3.0,21839.8
8.771929824561408,2.500000000000001,7.8,A2,3.0,21859.8
10.526315789473685,3.0,9.2,A2,3.0,21879.6
12.982456140350877,3.6999999999999993,7.5,A2,3.0,21899.5
9.12280701754386,2.5999999999999996,9.6,A2,3.0,21919.3
7.719298245614033,2.1999999999999993,7.9,A2,3.0,21939.2
8.771929824561404,2.5,7.4,A2,3.0,21959.0
9.473684210526313,2.6999999999999993,7.5,A2,3.0,21979.0
8.070175438596495,2.3000000000000007,7.0,A2,3.0,21998.9
8.070175438596495,2.3000000000000007,7.5,A2,3.0,22018.6
8.421052631578949,2.4000000000000004,7.6,A2,3.0,22038.4
9.12280701754386,2.5999999999999996,8.3,A2,3.0,22058.3
7.368421052631579,2.0999999999999996,8.1,A2,3.0,22078.2
6.315789473684213,1.8000000000000007,7.6,A2,3.0,22097.9
6.666666666666669,1.9000000000000004,7.4,A2,3.0,22117.7
6.315789473684213,1.8000000000000007,7.5,A2,3.0,22137.6
7.368421052631579,2.0999999999999996,8.1,A2,3.0,22157.4
8.771929824561404,2.5,8.6,A2,3.0,22177.2
9.12280701754386,2.5999999999999996,8.5,A2,3.0,22196.9
8.421052631578949,2.4000000000000004,8.2,A2,3.0,22216.7
8.421052631578949,2.4000000000000004,7.9,A2,3.0,22236.6
9.473684210526313,2.6999999999999993,8.0,A2,2.95,22256.3
10.526315789473685,3.0,8.4,A2,2.95,22276.1
9.47368421052632,2.700000000000001,9.2,A2,2.95,22296.0
9.824561403508776,2.8000000000000007,8.1,A2,2.95,22315.8
10.526315789473685,3.0,9.0,A2,2.95,22335.7
10.17543859649123,2.9000000000000004,8.7,A2,2.95,22355.5
10.175438596491224,2.8999999999999986,8.8,A2,2.95,22375.3
11.228070175438601,3.200000000000001,9.2,A2,2.95,22395.2
8.070175438596488,2.299999999999999,8.4,A2,2.95,22415.1
8.421052631578949,2.4000000000000004,8.6,A2,2.95,22434.8
8.771929824561404,2.5,8.8,A2,2.95,22454.6
9.122807017543865,2.6000000000000014,9.7,A2,2.95,22474.5
12.631578947368421,3.5999999999999996,9.6,A2,2.95,22494.2
11.929824561403505,3.3999999999999986,9.8,A2,2.95,22513.9
10.17543859649123,2.9000000000000004,8.9,A2,2.95,22533.9
11.228070175438594,3.1999999999999993,9.0,A2,2.95,22553.6
10.526315789473685,3.0,9.2,A2,2.95,22573.5
11.92982456140351,3.4000000000000004,9.6,A2,2.95,22593.1
10.526315789473685,3.0,9.5,A2,2.95,22613.0
9.12280701754386,2.5999999999999996,9.4,A2,2.95,22632.8
10.87719298245614,3.0999999999999996,8.3,A2,2.95,22652.6
10.17543859649123,2.9000000000000004,9.1,A2,2.95,22672.2
10.526315789473685,3.0,9.8,A2,2.95,22692.0
9.473684210526313,2.6999999999999993,9.4,A2,2.95,22711.8
10.87719298245614,3.0999999999999996,9.8,A2,2.95,22731.6
12.982456140350882,3.700000000000001,9.2,A2,2.95,22751.4
12.631578947368421,3.5999999999999996,8.6,A2,2.95,22771.2
10.526315789473685,3.0,8.8,A2,2.95,22790.9
10.17543859649123,2.9000000000000004,10.6,A2,2.95,22810.6
12.280701754385966,3.5,10.5,A2,2.95,22830.4
11.92982456140351,3.4000000000000004,9.4,A2,2.95,22850.2
10.87719298245614,3.0999999999999996,8.4,A2,2.95,22869.8
11.228070175438601,3.200000000000001,8.6,A2,2.95,22889.6
10.526315789473685,3.0,7.9,A2,2.95,22909.5
10.526315789473685,3.0,8.1,A2,2.95,22929.2
9.824561403508776,2.8000000000000007,8.0,A2,2.95,22949.0
8.421052631578949,2.4000000000000004,8.4,A2,2.95,22968.8
9.824561403508776,2.8000000000000007,9.0,A2,2.95,22988.7
9.47368421052632,2.700000000000001,9.2,A2,2.95,23008.3
10.87719298245614,3.0999999999999996,9.3,A2,2.95,23028.2
11.228070175438594,3.1999999999999993,9.3,A2,2.95,23048.0
9.824561403508776,2.8000000000000007,10.0,A2,2.95,23067.8
10.877192982456146,3.1000000000000014,9.7,A2,2.95,23087.6
10.87719298245614,3.0999999999999996,9.9,A2,2.95,23107.5
9.824561403508769,2.799999999999999,10.9,A2,2.95,23127.2
12.982456140350882,3.700000000000001,10.1,A2,2.95,23147.1
10.526315789473685,3.0,10.3,A2,2.95,23166.8
10.87719298245614,3.0999999999999996,9.5,A2,2.95,23186.6
15.087719298245618,4.300000000000001,8.7,A2,2.95,23206.5
9.824561403508769,2.799999999999999,8.9,A2,2.95,23226.3
10.526315789473685,3.0,8.9,A2,3.0,23246.1
7.7192982456140395,2.200000000000001,9.6,A2,3.0,23266.0
12.280701754385966,3.5,9.1,A2,3.0,23285.7
8.421052631578949,2.4000000000000004,8.0,A2,3.0,23305.6
7.719298245614033,2.1999999999999993,8.5,A2,3.0,23325.4
8.421052631578949,2.4000000000000004,8.7,A2,3.0,23345.3
0.3508771929824549,0.09999999999999964,12.3,A2,3.0,23365.1
9.122807017543865,2.6000000000000014,10.7,A2,3.0,23385.0
11.228070175438594,3.1999999999999993,9.9,A2,3.0,23404.8
10.87719298245614,3.0999999999999996,10.9,A2,3.0,23424.6
14.035087719298247,4.0,9.9,A2,3.0,23444.4
11.578947368421057,3.3000000000000007,10.5,A2,3.0,23464.2
14.035087719298247,4.0,9.7,A2,3.0,23484.0
11.228070175438594,3.1999999999999993,8.8,A2,3.0,23503.8
9.824561403508776,2.8000000000000007,9.0,A2,3.0,23523.6
9.824561403508776,2.8000000000000007,9.0,A2,3.0,23543.4
12.280701754385966,3.5,9.0,A2,3.0,23563.2
6.666666666666669,1.9000000000000004,10.1,A2,3.0,23583.1
9.824561403508769,2.799999999999999,8.3,A2,3.0,23602.8
10.17543859649123,2.9000000000000004,8.2,A2,3.0,23622.6
8.421052631578949,2.4000000000000004,8.7,A2,3.0,23642.4
10.526315789473685,3.0,8.6,A2,3.0,23662.1
7.719298245614033,2.1999999999999993,9.0,A2,3.0,23681.9
11.228070175438594,3.1999999999999993,9.4,A2,3.0,23701.7
10.526315789473685,3.0,9.8,A2,3.0,23721.6
10.87719298245614,3.0999999999999996,9.8,A2,2.9,23741.4
10.17543859649123,2.9000000000000004,9.7,A2,2.9,23761.2
8.771929824561404,2.5,9.3,A2,2.9,23781.1
9.824561403508769,2.799999999999999,8.8,A2,2.9,23800.8
10.87719298245614,3.0999999999999996,8.4,A2,2.9,23820.6
10.17543859649123,2.9000000000000004,8.9,A2,2.9,23840.3
9.47368421052632,2.700000000000001,8.7,A2,2.9,23860.3
10.17543859649123,2.9000000000000004,9.1,A2,2.9,23880.0
9.47368421052632,2.700000000000001,9.1,A2,2.9,23899.9
9.12280701754386,2.5999999999999996,9.1,A2,2.9,23919.7
10.526315789473685,3.0,8.9,A2,2.9,23939.4
9.824561403508776,2.8000000000000007,9.6,A2,2.9,23959.2
7.017543859649123,2.0,9.2,A2,2.9,23979.1
10.87719298245614,3.0999999999999996,9.4,A2,2.9,23998.9
8.421052631578949,2.4000000000000004,9.2,A2,2.9,24018.7
7.368421052631579,2.0999999999999996,9.0,A2,2.9,24038.5
10.526315789473685,3.0,8.6,A2,2.9,24058.4
7.368421052631579,2.0999999999999996,8.6,A2,2.9,24078.2
10.877192982456146,3.1000000000000014,8.7,A2,2.9,24098.0
8.421052631578949,2.4000000000000004,9.2,A2,2.9,24117.7
10.17543859649123,2.9000000000000004,9.7,A2,2.9,24137.5
8.070175438596495,2.3000000000000007,10.2,A2,2.9,24157.4
8.070175438596495,2.3000000000000007,9.5,A2,2.9,24177.2
8.421052631578943,2.3999999999999986,8.8,A2,2.9,24197.1
7.719298245614033,2.1999999999999993,8.9,A2,2.9,24216.9
9.12280701754386,2.5999999999999996,8.9,A2,2.9,24236.8
5.614035087719297,1.5999999999999996,8.1,A2,3.05,24256.7
8.771929824561408,2.500000000000001,7.3,A2,3.05,24276.6
8.070175438596495,2.3000000000000007,7.5,A2,3.05,24296.5
8.070175438596495,2.3000000000000007,8.0,A2,3.05,24316.3
9.473684210526313,2.6999999999999993,8.8,A2,3.05,24336.1
10.526315789473685,3.0,8.6,A2,3.05,24356.0
9.824561403508769,2.799999999999999,8.8,A2,3.05,24375.8
9.12280701754386,2.5999999999999996,9.4,A2,3.05,24395.6
9.47368421052632,2.700000000000001,8.1,A2,3.05,24415.5
9.824561403508776,2.8000000000000007,8.2,A2,3.05,24435.3
8.771929824561404,2.5,8.2,A2,3.05,24455.0
7.719298245614033,2.1999999999999993,8.8,A2,3.05,24475.0
8.771929824561404,2.5,9.1,A2,3.05,24494.7
7.368421052631579,2.0999999999999996,8.5,A2,3.05,24514.6
9.12280701754386,2.5999999999999996,8.4,A2,3.05,24534.6
9.12280701754386,2.5999999999999996,8.5,A2,3.05,24554.7
4.210526315789472,1.1999999999999993,8.5,A2,3.05,24574.6
8.771929824561404,2.5,8.1,A2,3.05,24619.8
10.17543859649123,2.9000000000000004,8.5,A2,3.05,24639.6
10.877192982456146,3.1000000000000014,9.2,A2,3.05,24659.2
10.17543859649123,2.9000000000000004,9.4,A2,3.05,24678.7
11.228070175438594,3.1999999999999993,9.4,A2,3.05,24698.4
8.421052631578949,2.4000000000000004,8.9,A2,3.05,24718.2
8.421052631578949,2.4000000000000004,10.0,A2,3.2,24737.9
9.122807017543865,2.6000000000000014,9.2,A2,3.2,24757.6
10.17543859649123,2.9000000000000004,9.4,A2,3.2,24777.3
8.421052631578947,2.3999999999999995,7.8,A2,3.2,24797.1
8.771929824561404,2.5,7.9,A2,3.2,24816.8
7.017543859649127,2.000000000000001,7.8,A2,3.2,24836.4
6.666666666666669,1.9000000000000004,8.1,A2,3.2,24856.1
8.771929824561404,2.5,9.7,A2,3.2,24875.8
9.824561403508776,2.8000000000000007,9.5,A2,3.2,24895.4
8.070175438596495,2.3000000000000007,9.5,A2,3.2,24915.3
8.421052631578949,2.4000000000000004,10.0,A2,3.2,24935.1
6.666666666666669,1.9000000000000004,14.0,A2,3.2,24954.8
8.421052631578956,2.400000000000002,14.2,A2,3.2,24974.7
8.771929824561404,2.5,13.3,A2,3.2,24994.3
9.122807017543865,2.6000000000000014,13.2,A2,3.2,25014.2
10.526315789473685,3.0,12.3,A2,3.2,25034.0
10.17543859649123,2.9000000000000004,12.9,A2,3.2,25053.9
8.771929824561404,2.5,13.5,A2,3.2,25073.6
7.3684210526315725,2.099999999999998,15.3,A2,3.2,25093.4
16.49122807017544,4.699999999999999,13.5,A2,3.2,25113.3
9.47368421052632,2.700000000000001,13.4,A2,3.2,25133.2
12.280701754385966,3.5,10.8,A2,3.2,25153.1
6.666666666666669,1.9000000000000004,9.9,A2,3.2,25173.0
7.017543859649123,2.0,9.4,A2,3.2,25193.0
7.017543859649123,2.0,8.4,A2,3.1,25212.8
5.2631578947368425,1.5,9.2,A2,3.1,25232.8
9.473684210526317,2.7,7.3,A2,3.1,25252.6
5.26315789473684,1.4999999999999991,6.7,A2,3.1,25272.4
3.1578947368421066,0.9000000000000004,9.5,A2,3.1,25292.4
7.719298245614033,2.1999999999999993,13.3,A2,3.1,25312.1
10.877192982456146,3.1000000000000014,13.7,A2,3.1,25331.9
10.17543859649123,2.9000000000000004,12.9,A2,3.1,25351.6
9.824561403508769,2.799999999999999,13.4,A2,3.1,25371.4
9.824561403508776,2.8000000000000007,14.5,A2,3.1,25391.0
11.578947368421057,3.3000000000000007,14.0,A2,3.1,25410.7
8.771929824561404,2.5,12.1,A2,3.1,25430.4
6.6666666666666625,1.8999999999999986,16.3,A2,3.1,25450.2
12.280701754385966,3.5,11.6,A2,3.1,25470.0
6.666666666666669,1.9000000000000004,11.9,A2,3.1,25489.8
1.0526315789473648,0.29999999999999893,14.3,A2,3.1,25509.7
11.228070175438594,3.1999999999999993,16.8,A2,3.1,25529.4
16.49122807017544,4.699999999999999,16.1,A2,3.0,25549.2
9.122807017543852,2.599999999999998,16.3,A2,3.1,25568.9
13.684210526315786,3.8999999999999986,17.3,A2,3.1,25588.8
12.982456140350877,3.6999999999999993,13.8,A2,3.1,25608.5
5.614035087719297,1.5999999999999996,13.8,A2,3.1,25628.3
11.578947368421057,3.3000000000000007,15.3,A2,3.1,25648.2
15.789473684210527,4.5,11.7,A2,3.1,25668.0
7.017543859649123,2.0,11.1,A2,3.1,25687.9
5.614035087719297,1.5999999999999996,12.6,A2,3.1,25707.6
8.421052631578949,2.4000000000000004,12.0,A2,2.9,25727.5
4.5614035087719325,1.3000000000000007,13.6,A2,2.9,25747.2
9.473684210526326,2.700000000000003,16.9,A2,2.9,25767.1
15.438596491228067,4.399999999999999,18.1,A2,2.9,25786.8
15.789473684210527,4.5,16.3,A2,2.9,25806.6
12.982456140350877,3.6999999999999993,15.8,A2,2.9,25826.4
14.736842105263163,4.200000000000001,14.9,A2,2.9,25846.3
9.122807017543852,2.599999999999998,13.8,A2,2.9,25866.1
7.017543859649123,2.0,13.2,A2,2.9,25885.9
10.175438596491224,2.8999999999999986,14.5,A2,2.9,25905.8
6.315789473684207,1.799999999999999,14.9,A2,2.9,25925.3
14.385964912280707,4.100000000000001,16.9,A2,2.9,25945.1
14.385964912280707,4.100000000000001,14.2,A2,2.9,25964.8
7.017543859649123,2.0,12.4,A2,2.9,25984.6
2.456140350877191,0.6999999999999993,16.7,A2,2.9,26004.5
15.087719298245618,4.300000000000001,16.7,A2,2.9,26024.2
6.666666666666675,1.9000000000000021,16.9,A2,2.9,26044.1
8.771929824561404,2.5,14.3,A2,2.9,26063.9
4.912280701754388,1.4000000000000004,13.5,A2,2.9,26083.8
6.6666666666666625,1.8999999999999986,10.3,A2,2.9,26103.8
20.0,5.699999999999999,10.3,A2,2.9,26123.7
7.719298245614033,2.1999999999999993,15.5,A2,2.9,26143.5
3.5087719298245617,1.0,11.8,A2,2.9,26163.4
